Functional Loc.	Description	Order Type	Order	MaintActivType	Description4	Planner group	Main WorkCtr	User status	System status	Priority	Estimated costs	Total act.costs	Total settlemt	TotalPlnndCosts	TotSum (plan)	Total rev. act.	Tot. plan. rev.	TotSum (actual)	ABC indic.	Reference Date	Ref. Element PM/PS	Address number	Reference time	Changed on	Changed by	Available to	Avail. to time	Asset	Subnumber	Available from	Available from30	SystemCondition	Work center	PriorityType	Res./Purc. req.	Subnetwork of	Order category	Plant WkCntr	Assembly	Assembly desc.	Plant section	Acctg Indicator	PO date	PO number	Company Code	City	District	Country	Device data	Sort field	Description50	Equipment	Created on	Entered by	Billing form	Actual release	Actual Finish	Actual finish	Basic fin. date	Sched. finish	Basic fin. time	Finish time	Business Area	Actual start	Bas. start date	Sched. start	ActualStart	Start time	SchedStartTime	Hist.fr.	Planning plant	Costing Sheet	Sales Document	Item	CO Area	Cost Center	Resp. cost cntr	Customer	Leading order	Deletion flag	Long txt exists	Description81	Superior order	Base Unit	Quantity	Room	List name	Object number	Paging status	PGrp Task List	OrderPlanInd.	Group Counter	Group	Postal Code	Profit Center	Priority95	WBS element	WBS ord. header	Notification	Region	Revision	Serial Number	Material	Service product	Service product104	Division	Division - Sales	Location	Street	MaintPlant	Telephone	Sales Office	Sales Group	Sales Org.	Sales Org. - Sales	Superior act.	Distr. Channel	Distr. Channel - Sal	Currency	MaintItem	MaintenancePlan	Plant	Comp	Overhead key	Earlst Allow Fin Dat	Earl Allow Start Dat	Latest Allow Fin Dat	Original Due Date	Object list	Catalog type	Code group	Coding
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025070	SFF	"04 Wellhead Hydraulic Panels, Z-8301-D"	INS	IN	WCOM	TECO CNF  MANC NMAT PRC  SETC	2	0.00	180.00	0.00	"1,125.00"	"1,125.00"	0.00	0.00	180.00		12/10/2014			11:26:07	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:25:07	06/15/2014	08/27/2018	24:00:00	13:00:00		08/22/2014	06/15/2014	08/13/2014	00:00:00	00:00:00	10:07:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025070		PPM	1	70	3036033		P9376	High			3000197364		08							MDP1		G301									GBP	600032243	MDP10102-04A	GB05	08/24/2014					06/15/2014	"483,728.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025069	EXM	"04 Wellhead Hydraulic Panels, Z-8301-D"	INS	IN	WCOM	TECO CNF  MANC NMAT PRC  SETC	1	0.00	326.25	0.00	315.00	315.00	0.00	0.00	326.25		12/10/2014			11:26:06	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:25:07	06/15/2014	08/28/2018	24:00:00	09:30:00		08/20/2014	06/15/2014	08/12/2014	00:00:00	00:00:00	08:36:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025069		PPM	1	74	3036033		P9376	Very High			3000197363		08							MDP1		G301									GBP	600032242	MDP10102-04A	GB05	08/22/2014					06/15/2014	"483,727.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025068	SFF	"0304E Wellhead Hyd Panels, Z-8301-D"	PDN	PN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	55.00	0.00	45.00	45.00	0.00	0.00	55.00		12/10/2014			11:26:05	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	08:00:00		06/10/2014	06/15/2014	06/15/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025068		PPM	1	45	3036033		P9376	High			3000197362		06							MDP1		G301									GBP	600032241	MDP10102-04A	GB05	06/13/2014					06/15/2014	"483,726.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025067	SFF	"04E Wellhead Hyd Panels, Z-8301-D"	MEC	MM	WCOM	TECO CNF  PRT  MANC PRC  SETC	2	0.00	775.00	0.00	748.51	748.51	0.00	0.00	775.00		02/10/2015			15:47:17	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	02/10/2015	15:44:46	06/15/2014	08/28/2018	24:00:00	12:30:00		09/30/2014	06/15/2014	10/05/2014	00:00:00	00:00:00	11:21:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025067		PPM	1	21	3036033		P9376	High			3000197361		10							MDP1		G301									GBP	600032240	MDP10102-04A	GB05	01/20/2015					06/15/2014	"483,725.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025066	SFC	"04E Wellhead Hyd Panels, Z-8301-D"	INS	IN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	225.00	0.00	450.00	450.00	0.00	0.00	225.00		12/10/2014			11:27:04	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	11:00:00		09/02/2014	06/15/2014	08/11/2014	00:00:00	00:00:00	08:07:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025066		PPM	1	13	3036033		P9376	Very High			3000197360		08							MDP1		G301									GBP	600032239	MDP10102-04A	GB05	09/02/2014					06/15/2014	"483,724.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025065	SFF	"1204 Wellhead Hyd Panels, Z-8301-D"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	225.00	0.00	500.00	500.00	0.00	0.00	225.00		12/10/2014			11:26:03	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	12:30:00		08/06/2014	06/15/2014	08/19/2014	00:00:00	00:00:00	09:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025065		PPM	1	66	3036033		P9376	High			3000197359		08							MDP1		G301									GBP	600032238	MDP10102-04A	GB05	08/06/2014					06/15/2014	"483,723.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025064	EXM	"04E Wellhead Hyd Panels, Z-8301-D"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	100.00	0.00	200.00	200.00	0.00	0.00	100.00		12/10/2014			11:26:02	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	09:30:00		08/05/2014	06/15/2014	08/21/2014	00:00:00	00:00:00	15:53:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025064		PPM	1	5	3036033		P9376	Very High			3000197358		08							MDP1		G301									GBP	600032237	MDP10102-04A	GB05	08/05/2014					06/15/2014	"483,722.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025063	SFF	"02 Wellhead Hydraulic Panels, Z-8301-B"	INS	IN	WCOM	TECO CNF  MANC NMAT PRC  SETC	2	0.00	360.00	0.00	"1,125.00"	"1,125.00"	0.00	0.00	360.00		12/10/2014			11:26:01	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:25:07	06/15/2014	08/27/2018	24:00:00	13:00:00		08/22/2014	06/15/2014	08/11/2014	00:00:00	00:00:00	09:45:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025063		PPM	1	68	3036033		P9376	High			3000197357		08							MDP1		G301									GBP	600032229	MDP10102-02A	GB05	08/22/2014					06/15/2014	"483,721.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025062	EXM	"02 Wellhead Hydraulic Panels, Z-8301-B"	INS	IN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	202.50	0.00	315.00	315.00	0.00	0.00	202.50		12/10/2014			11:25:59	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	09:30:00		08/21/2014	06/15/2014	10/25/2014	00:00:00	00:00:00	08:36:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025062		PPM	1	72	3036033		P9376	Very High			3000197356		10							MDP1		G301									GBP	600032228	MDP10102-02A	GB05	10/10/2014					06/15/2014	"483,720.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025061	SFF	"0302E Wellhead Hyd Panels, Z-8301-B"	PDN	PN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	55.00	0.00	45.00	45.00	0.00	0.00	55.00		12/10/2014			11:25:59	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	08:00:00		06/09/2014	06/15/2014	06/15/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025061		PPM	1	43	3036033		P9376	High			3000197355		06							MDP1		G301									GBP	600032227	MDP10102-02A	GB05	06/13/2014					06/15/2014	"483,719.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025060	SFF	"02E Wellhead Hyd Panels, Z-8301-B"	MEC	MM	WCOM	TECO CNF  PRT  GMPS MANC PRC  SETC	2	0.00	447.42	0.00	744.42	744.42	0.00	0.00	447.42		02/06/2015			10:47:38	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	02/06/2015	10:46:44	06/15/2014	08/28/2018	24:00:00	12:30:00		09/24/2014	06/15/2014	10/14/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025060		PPM	1	19	3036033		P9376	High			3000197354		10							MDP1		G301									GBP	600032226	MDP10102-02A	GB05	09/23/2014					06/15/2014	"483,718.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025059	SFC	"02E Wellhead Hyd Panels, Z-8301-B"	INS	IN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	627.00	0.00	450.00	450.00	0.00	0.00	627.00		12/10/2014			11:19:24	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:18:56	06/15/2014	08/28/2018	24:00:00	11:00:00		07/20/2014	06/15/2014	06/15/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025059		PPM	1	11	3036033		P9376	Very High			3000197353		09							MDP1		G301									GBP	600032225	MDP10102-02A	GB05	09/06/2014					06/15/2014	"483,717.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025058	EXM	"02E Wellhead Hyd Panels, Z-8301-B"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	150.00	0.00	200.00	200.00	0.00	0.00	150.00		12/10/2014			11:25:57	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	09:30:00		08/05/2014	06/15/2014	08/01/2014	00:00:00	00:00:00	13:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025058		PPM	1	3	3036033		P9376	Very High			3000197352		08							MDP1		G301									GBP	600032224	MDP10102-02A	GB05	08/05/2014					06/15/2014	"483,716.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025057	SFF	"1202 Wellhead Hyd Panels, Z-8301-B"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	355.00	0.00	500.00	500.00	0.00	0.00	355.00		12/10/2014			11:25:58	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	12:30:00		06/10/2014	06/15/2014	08/02/2014	00:00:00	00:00:00	09:55:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025057		PPM	1	64	3036033		P9376	High			3000197351		08							MDP1		G301									GBP	600032223	MDP10102-02A	GB05	08/04/2014					06/15/2014	"483,715.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025056	SFF	"01 Wellhead Hydraulic Panels, Z-8301-A"	INS	IN	WCOM	TECO CNF  MANC NMAT PRC  SETC	2	0.00	382.50	0.00	"1,125.00"	"1,125.00"	0.00	0.00	382.50		12/10/2014			11:26:00	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:25:07	06/15/2014	08/27/2018	24:00:00	13:00:00		08/22/2014	06/15/2014	08/11/2014	00:00:00	00:00:00	09:08:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025056		PPM	1	67	3036033		P9376	High			3000197350		08							MDP1		G301									GBP	600032222	MDP10102-01A	GB05	08/22/2014					06/15/2014	"483,714.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025055	EXM	"01 Wellhead Hydraulic Panels, Z-8301-A"	INS	IN	WCOM	TECO CNF  MANC NMAT PRC  SETC	1	0.00	326.25	0.00	315.00	315.00	0.00	0.00	326.25		12/10/2014			11:26:01	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:25:07	06/15/2014	08/28/2018	24:00:00	09:30:00		08/20/2014	06/15/2014	08/11/2014	00:00:00	00:00:00	13:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025055		PPM	1	71	3036033		P9376	Very High			3000197349		08							MDP1		G301									GBP	600032221	MDP10102-01A	GB05	08/22/2014					06/15/2014	"483,713.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025054	SFF	"0301E Wellhead Hyd Panels, Z-8301-A"	PDN	PN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	55.00	0.00	45.00	45.00	0.00	0.00	55.00		12/10/2014			11:26:04	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	08:00:00		06/09/2014	06/15/2014	06/15/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025054		PPM	1	42	3036033		P9376	High			3000197348		06							MDP1		G301									GBP	600032220	MDP10102-01A	GB05	06/13/2014					06/15/2014	"483,712.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025053	SFF	"01E Wellhead Hyd Panels, Z-8301-A"	MEC	MM	WCOM	TECO CNF  PRT  MANC PRC  SETC	2	0.00	203.00	0.00	500.00	500.00	0.00	0.00	203.00		02/06/2015			10:47:36	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	02/06/2015	10:46:44	06/15/2014	08/28/2018	24:00:00	12:30:00		09/08/2014	06/15/2014	09/08/2014	08:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025053		PPM	1	18	3036033		P9376	High			3000197347		B5							MDP1		G301									GBP	600032219	MDP10102-01A	GB05	09/23/2014					06/15/2014	"483,711.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025052	SFC	"01E Wellhead Hyd Panels, Z-8301-A"	INS	IN	WCOM PLAN PERI	REL  PCNF PRT  MANC NMAT PRC  SETC	1	0.00	225.00	0.00	450.00	450.00	0.00	0.00	225.00		06/15/2014			23:59:59	10/11/2015	VAUGHANW		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014		00:00:00	06/15/2014	08/28/2018	24:00:00	11:00:00		09/02/2014	06/15/2014	08/11/2014	00:00:00	00:00:00	15:18:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025052		PPM	1	10	3036033		P9376	Very High			3000197346		08							MDP1		G301									GBP	600032218	MDP10102-01A	GB05	09/02/2014					06/15/2014	"483,710.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025051	SFF	"1201 Wellhead Hyd Panels, Z-8301-A"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	500.00	0.00	500.00	500.00	0.00	0.00	500.00		12/10/2014			11:26:04	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	11:00:00		06/21/2014	06/15/2014	07/31/2014	00:00:00	00:00:00	14:30:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025051		PPM	1	63	3036033		P9376	High			3000197345		08							MDP1		G301									GBP	600032217	MDP10102-01A	GB05	06/22/2014					06/15/2014	"483,709.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81025050	EXM	"01E Wellhead Hyd Panels, Z-8301-A"	ELE	EL	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	100.00	0.00	200.00	200.00	0.00	0.00	100.00		12/10/2014			11:26:06	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/11/2014	IP1020140511		05/23/2014	12/10/2014	11:24:57	06/15/2014	08/28/2018	24:00:00	09:30:00		08/05/2014	06/15/2014	08/08/2014	00:00:00	00:00:00	13:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081025050		PPM	1	2	3036033		P9376	Very High			3000197344		08							MDP1		G301									GBP	600032216	MDP10102-01A	GB05	08/05/2014					06/15/2014	"483,708.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81020535	SFF	"0304E Wellhead Hyd Panels, Z-8301-D"	PDN	PN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	44.00	0.00	45.00	45.00	0.00	0.00	44.00		02/10/2015			15:26:27	02/10/2015	WBL		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014	02/10/2015	15:24:03	03/15/2014	08/29/2018	24:00:00	10:10:00		03/04/2014	03/15/2014	09/17/2014	00:00:00	00:00:00	10:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081020535		PPM	1	45	3036033		P9376	High			3000191199		09							MDP1		G301									GBP	600032241	MDP10102-04A	GB05	01/04/2015					03/15/2014	"469,980.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81020534	SFF	"0303E Wellhead Hyd Panels, Z-8301-C"	PDN	PN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	45.00	0.00	45.00	45.00	0.00	0.00	45.00		06/25/2014			15:39:45	06/25/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014	06/25/2014	15:37:49	03/15/2014	11/24/2015	24:00:00	13:30:00		03/17/2014	03/15/2014	03/10/2014	00:00:00	00:00:00	08:54:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081020534		PPM	1	44	3036033		P9376	High			3000191198		03							MDP1		G301									GBP	600032234	MDP10102-03A	GB05	03/18/2014					03/15/2014	"469,979.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81020533	SFF	"0302E Wellhead Hyd Panels, Z-8301-B"	PDN	PN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	110.00	0.00	45.00	45.00	0.00	0.00	110.00		06/25/2014			15:39:45	06/25/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014	06/25/2014	15:37:49	03/15/2014	01/08/2016	24:00:00	13:30:00		03/29/2014	03/15/2014	04/09/2014	00:00:00	00:00:00	07:04:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081020533		PPM	1	43	3036033		P9376	High			3000191197		04							MDP1		G301									GBP	600032227	MDP10102-02A	GB05	03/29/2014					03/15/2014	"469,978.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81020532	SFF	"0301E Wellhead Hyd Panels, Z-8301-A"	PDN	PN	WCOM	TECO CNF  PRT  MANC NMAT PRC  SETC	2	0.00	100.00	0.00	45.00	45.00	0.00	0.00	100.00		02/10/2015			14:44:05	02/10/2015	WBL		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014	02/10/2015	14:39:44	03/15/2014	01/27/2015	24:00:00	07:00:00		03/11/2014	03/15/2014	01/27/2015	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081020532		PPM	1	42	3036033		P9376	High			3000191196		03							MDP1		G301									GBP	600032220	MDP10102-01A	GB05	01/27/2015					03/15/2014	"469,977.000"	D	UPSTREAM	02
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81015169	SFC	"0605E Wellhead Hyd Panels, Z-8301-A"	PDN	PN	WCOM PERC	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	220.00	0.00	225.00	225.00	0.00	0.00	220.00		12/10/2014			11:20:12	12/10/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								11/17/2013	IP1020131117		11/21/2013	12/10/2014	11:18:56	12/19/2013	08/28/2018	24:00:00	08:30:00		12/21/2013	12/19/2013	04/01/2014	00:00:00	00:00:00	07:30:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081015169		PPM	1	46	3036033		P9376	Very High			3000184879		07							MDP1		G301									GBP	600032244	MDP10102-05A	GB05	10/25/2014					12/19/2013	"459,715.000"	D	UPSTREAM	06
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81014908	SFF	"0303E Wellhead Hyd Panels, Z-8301-C"	PDN	PN	WCOM OSUP	TECO CNF  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	45.00	45.00	0.00	0.00	0.00		06/25/2014			15:39:46	06/25/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								11/10/2013	IP1020131110		11/12/2013	06/25/2014	15:38:14	12/15/2013	11/24/2015	24:00:00	11:30:00		02/27/2014	12/15/2013	02/27/2014	08:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081014908		PPM	1	44	3036033		P9376	Very High			3000184558		04							MDP1		G301									GBP	600032234	MDP10102-03A	GB05	03/20/2014					12/15/2013	"459,149.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81014867	SFF	"0304E Wellhead Hyd Panels, Z-8301-D"	PDN	PN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	45.00	0.00	45.00	45.00	0.00	0.00	45.00		07/11/2014			14:33:27	07/11/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								11/10/2013	IP1020131110		11/12/2013	07/11/2014	14:32:09	12/15/2013	06/01/2018	24:00:00	09:00:00		05/27/2014	12/15/2013	05/19/2014	00:00:00	00:00:00	08:24:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081014867		PPM	1	45	3036033		P9376	Very High			3000184517		05							MDP1		G301									GBP	600032241	MDP10102-04A	GB05	05/27/2014					12/15/2013	"459,108.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81014866	SFF	"0302E Wellhead Hyd Panels, Z-8301-B"	PDN	PN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	45.00	0.00	45.00	45.00	0.00	0.00	45.00		07/11/2014			14:33:24	07/11/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								11/10/2013	IP1020131110		11/12/2013	07/11/2014	14:32:09	12/15/2013	06/01/2018	24:00:00	09:00:00		05/27/2014	12/15/2013	05/19/2014	00:00:00	00:00:00	09:04:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081014866		PPM	1	43	3036033		P9376	Very High			3000184516		05							MDP1		G301									GBP	600032227	MDP10102-02A	GB05	05/27/2014					12/15/2013	"459,107.000"			
EIS-MDP1-0102	Wellhead Hydraulic Panels	UM01	81014865	SFF	"0301E Wellhead Hyd Panels, Z-8301-A"	PDN	PN	WCOM PASS	TECO CNF  PRT  MANC NMAT PRC  SETC	1	0.00	45.00	0.00	45.00	45.00	0.00	0.00	45.00		07/11/2014			14:33:26	07/11/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								11/10/2013	IP1020131110		11/12/2013	07/11/2014	14:32:09	12/15/2013	06/01/2018	24:00:00	09:00:00		05/27/2014	12/15/2013	05/12/2014	00:00:00	00:00:00	08:20:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081014865		PPM	1	42	3036033		P9376	Very High			3000184515		05							MDP1		G301									GBP	600032220	MDP10102-01A	GB05	05/27/2014					12/15/2013	"459,106.000"			
EIS-MDP1-0102/P-83001-2	AIR PUMP A	UM02	86015022	RPR	A-Brisco panel Air pump-A u/s	MEC	MM	WCOM MERR PLAN	REL  PCNF PRT  GMPS MACM PRC  SETC	6	0.00	"2,358.26"	0.00	"2,503.26"	"2,503.26"	0.00	0.00	"2,358.26"		09/23/2016			11:46:00	08/17/2016	WHATLEYD		00:00:00				00:00:00			UN	3		30	G300							5703					P-83001-2			12/07/2015	WILLIT11		12/07/2015		00:00:00	09/23/2016	09/23/2016	19:00:00	19:00:00		08/15/2016	09/23/2016	09/23/2016	00:00:00	11:46:00	11:46:55		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000086015022							P9376	Priority 6			1000086034		B5							MDP1-D1		G301									GBP			GB05	08/16/2016		12/06/2015	12/06/2015	06/03/2016	06/03/2016	"548,579.000"			
